playerID,schoolID,yearID
davisbl01,calstfull,2004
davisbl01,calstfull,2005
davisbl01,calstfull,2006
daviskh01,calstfull,2007
daviskh01,calstfull,2008
daviskh01,calstfull,2009
dejonjo01,calstfull,1998
dejonjo01,calstfull,1999
dejonjo01,calstfull,2002
duckwbr01,calstfull,1997
fishejo01,calstfull,1982
fishejo01,calstfull,1983
fishejo01,calstfull,1984
fishejo01,calstfull,1985
flenehu01,calstfull,1988
flenehu01,calstfull,1989
flenehu01,calstfull,1990
giambje01,calstfull,1994
giambje01,calstfull,1995
giambje01,calstfull,1996
harkemi01,calstfull,1985
harkemi01,calstfull,1986
harkemi01,calstfull,1987
hemphbr01,calstfull,1992
hemphbr01,calstfull,1993
hemphbr01,calstfull,1994
howitda01,calstfull,1986
johnsad01,calstfull,1998
johnsad01,calstfull,1999
johnsad01,calstfull,2000
johnsre02,calstfull,1997
johnsre02,calstfull,1998
johnsre02,calstfull,1999
kaplega01,calstfull,1994
komater01,calstfull,2008
kotsama01,calstfull,1994
kotsama01,calstfull,1995
kotsama01,calstfull,1996
lambmi01,calstfull,1995
lambmi01,calstfull,1996
lambmi01,calstfull,1997
littlwe01,calstfull,2001
littlwe01,calstfull,2002
littlwe01,calstfull,2003
mathegr01,calstfull,1983
mathegr01,calstfull,1984
maynebr01,calstfull,1988
maynebr01,calstfull,1989
moorebi03,calstfull,1980
moorebi03,calstfull,1981
moorebi03,calstfull,1982
moorebi03,calstfull,1983
motaan01,calstfull,1986
motaan01,calstfull,1987
motajo01,calstfull,1983
motajo01,calstfull,1984
motajo01,calstfull,1985
naultda01,calstfull,1990
naultda01,calstfull,1991
naultda01,calstfull,1992
nevinph01,calstfull,1990
nevinph01,calstfull,1991
nevinph01,calstfull,1992
pestavi01,calstfull,2004
pestavi01,calstfull,2005
pestavi01,calstfull,2006
pillbr01,calstfull,2004
pillbr01,calstfull,2005
pillbr01,calstfull,2006
powelda01,calstfull,1992
powelda01,calstfull,1993
powelda01,calstfull,1994
ramirer01,calstfull,1998
reimeke01,calstfull,1985
romerri01,calstfull,2003
romerri01,calstfull,2004
romerri01,calstfull,2005
rousemi01,calstfull,2001
rowanaa01,calstfull,1996
rowanaa01,calstfull,1997
rowanaa01,calstfull,1998
saarlki01,calstfull,1998
saarlki01,calstfull,1999
saarlki01,calstfull,2000
saarlki01,calstfull,2001
schoomi01,calstfull,1985
siscost01,calstfull,1995
siscost01,calstfull,1996
siscost01,calstfull,1997
statoda01,calstfull,1989
suzukku01,calstfull,2002
suzukku01,calstfull,2003
suzukku01,calstfull,2004
turneju01,calstfull,2003
turneju01,calstfull,2004
turneju01,calstfull,2005
turneju01,calstfull,2006
turnesh01,calstfull,1982
turnesh01,calstfull,1983
turnesh01,calstfull,1984
turnesh01,calstfull,1985
wallati01,calstfull,1978
wallati01,calstfull,1979
whitmda01,calstfull,1977
whitmda01,calstfull,1978
windsja01,calstfull,2003
windsja01,calstfull,2004
wisema01,calstfull,1996
wisema01,calstfull,1997
apodabo01,calstla,1970
apodabo01,calstla,1971
brownda01,calstla,1976
brownda01,calstla,1977
bullibu01,calstla,1973
bullibu01,calstla,1974
burnsmi01,calstla,1997
burnsmi01,calstla,1998
burnsmi01,calstla,1999
burnsmi01,calstla,2000
corcoti01,calstla,1973
corcoti01,calstla,1974
coxca01,calstla,1962
gibboja01,calstla,1996
gibboja01,calstla,1997
gibboja01,calstla,1998
gonzare01,calstla,1982
lysanri01,calstla,1974
wantzdi01,calstla,1961
bostoly01,calstnorth,1971
bostoly01,calstnorth,1972
edmonpa01,calstnorth,1963
edmonpa01,calstnorth,1964
edmonpa01,calstnorth,1965
ellswst01,calstnorth,1981
fickch01,calstnorth,2006
fickch01,calstnorth,2007
fickro01,calstnorth,1995
fickro01,calstnorth,1996
hernaje02,calstnorth,1985
hernaje02,calstnorth,1986
hernaje02,calstnorth,1987
kennead01,calstnorth,1995
kennead01,calstnorth,1996
kennead01,calstnorth,1997
kubskgi01,calstnorth,1973
kubskgi01,calstnorth,1974
murphbi02,calstnorth,2000
murphbi02,calstnorth,2001
murphbi02,calstnorth,2002
ramirer01,calstnorth,1995
ramirer01,calstnorth,1996
ramirer01,calstnorth,1997
rosalle01,calstnorth,2000
rosalle01,calstnorth,2001
rosalle01,calstnorth,2002
rosalle01,calstnorth,2003
thompja01,calstnorth,1973
thompja01,calstnorth,1974
thompja01,calstnorth,1975
vatchji01,calstnorth,1986
vatchji01,calstnorth,1987
grosske01,calutheran,1980
hirshja01,calutheran,2001
hirshja01,calutheran,2002
hirshja01,calutheran,2003
goffje01,camarin,1983
goffje01,camarin,1984
neidlji01,camarin,1984
rowlari01,camendo,1988
cimolgi01,camenlo,1948
rennabi01,camenlo,1946
arnsbbr01,camerce,1982
arnsbbr01,camerce,1983
ballje01,camerce,1989
chavean01,camerce,1989
chavean01,camerce,1990
eglofbr01,camerce,1984
eglofbr01,camerce,1985
fuentbr01,camerce,1995
fuentbr01,camerce,1996
garvije01,camerce,1974
leslebr01,camerce,1978
minorbl01,camerce,1985
minorbl01,camerce,1986
moonebi01,camerce,1979
moonebi01,camerce,1980
ryandu01,camerce,2003
ryandu01,camerce,2004
williri03,camerce,1971
williri03,camerce,1972
chrisja01,cameronok,1990
chrisja01,cameronok,1991
einerda01,cameronok,1994
burkegl01,camerri,1971
burkegl01,camerri,1972
morgajo02,camerri,1962
chambch01,camirac,1967
chambch01,camirac,1968
edwardo01,camirac,1958
willige03,camirac,1989
matthga02,camissi,1993
matthga02,camissi,1994
boskish01,camodes,1986
lankfra01,camodes,1986
lankfra01,camodes,1987
luuloke01,camodes,1993
threeer01,camodes,2000
werlebi01,camodes,1941
johnsty01,camoorp,2000
johnsty01,camoorp,2001
kaplega01,camoorp,1995
siscost01,camoorp,1989
wapnist01,camoorp,1984
wapnist01,camoorp,1985
kooncca01,campbell,1960
kooncca01,campbell,1961
perryji01,campbell,1956
princdo01,campbell,1957
princdo01,campbell,1958
stephea01,campbell,1966
baronda01,campjco,2002
baronda01,campjco,2003
heydegr01,campjco,1971
obriepe03,campjco,1977
bellke01,camsajc,1974
birddo01,camsajc,1969
clarkte01,camsajc,1979
corcoti01,camsajc,1971
corcoti01,camsajc,1972
freedro01,camsajc,1965
freedro01,camsajc,1966
keougjo01,camsajc,1965
nelsoro02,camsajc,1963
nelsoro03,camsajc,1983
pottemi01,camsajc,1970
pottemi01,camsajc,1971
roeniro01,camsajc,1975
roeniro01,camsajc,1976
stonebi01,camsajc,1963
veselbo01,camsajc,1976
woodwch01,camsajc,1995
wootesh01,camsajc,1991
wootesh01,camsajc,1993
cripeda01,camsjjc,1969
cripeda01,camsjjc,1970
axforjo01,canisius,2006
amarari01,caorang,1981
berryda01,caorang,1983
berryda01,caorang,1984
cordoma01,caorang,1989
gardnje01,caorang,1983
gardnje01,caorang,1984
hilldo01,caorang,1979
hilldo01,caorang,1980
maynebr01,caorang,1987
murphdo01,caorang,2002
nelsoja01,caorang,1978
ohallgr01,caorang,1988
pierced01,caorang,1989
quiseda01,caorang,1972
quiseda01,caorang,1973
reimeke01,caorang,1983
reimeke01,caorang,1984
rominke01,caorang,1980
sconida01,caorang,1977
statoda01,caorang,1986
statoda01,caorang,1987
vossbi01,caorang,1962
vossbi01,caorang,1963
afenitr01,capalom,1982
afenitr01,capalom,1983
scranji01,capalom,1978
andrejo02,capasad,1968
andrejo02,capasad,1969
bookero01,capasad,1977
eischjo01,capasad,1989
evansda01,capasad,1966
evansda01,capasad,1967
hippahe01,capasad,1958
hippahe01,capasad,1959
hoseydw01,capasad,1985
lillibo01,capasad,1949
norenir01,capasad,1943
pilledu01,capasad,1941
robinja02,capasad,
throoge01,capasad,1969
wallsle01,capasad,1950
willidi02,capasad,1947
youngma01,capasad,1977
auerbri01,capierc,1969
birkiku01,capierc,2000
brouhma01,capierc,1975
brouhma01,capierc,1976
budasma01,capierc,1972
budasma01,capierc,1973
casseja01,capierc,2000
chrismi01,capierc,1976
clayda02,capierc,1980
crispco01,capierc,1999
decindo01,capierc,1969
decindo01,capierc,1970
garregr01,capierc,1966
gatesmi01,capierc,1976
gatesmi01,capierc,1977
hiattja01,capierc,1961
krollga01,capierc,1959
pfeilbo01,capierc,1961
slatedo01,capierc,1999
slatedo01,capierc,2000
whitela01,capierc,1977
zitoba01,capierc,1998
niemara01,caredwo,1974
niemara01,caredwo,1975
sprinde01,careedl,1984
sprinde01,careedl,1985
tarvela01,careedl,1978
longoev01,carioho,2004
urreajo01,carioho,1974
bajenje01,carivcc,1997
bajenje01,carivcc,1998
blomdbe01,carivcc,1990
blomdbe01,carivcc,1991
chaveje01,carivcc,2002
chaveje01,carivcc,2003
cramje01,carivcc,1967
dawlejo01,carivcc,1992
dawlejo01,carivcc,1993
dobbsgr01,carivcc,1997
dobbsgr01,carivcc,1998
garcimi03,carivcc,1989
hallto01,carivcc,1966
hillje01,carivcc,1926
housiwa01,carivcc,1985
housiwa01,carivcc,1986
kieltbo01,carivcc,1996
kieltbo01,carivcc,1997
lucasga01,carivcc,1973
olsenke01,carivcc,1995
olsenke01,carivcc,1996
parsobi01,carivcc,1968
stewach01,carivcc,2001
stokebr01,carivcc,1998
youngde04,carivcc,2001
brannot01,carkansas,1921
brannot01,carkansas,1922
gardnwe01,carkansas,1980
gardnwe01,carkansas,1981
gardnwe01,carkansas,1982
bairdbo01,carsnewm,1959
bairdbo01,carsnewm,1960
bairdbo01,carsnewm,1961
bairdbo01,carsnewm,1962
cishest01,carsnewm,2005
cishest01,carsnewm,2006
cishest01,carsnewm,2007
longbo01,carsnewm,1973
mcelvpr01,carsnewm,1900
mcelvpr01,carsnewm,1901
mcelvpr01,carsnewm,1902
mcelvpr01,carsnewm,1903
wrighcl01,carsnewm,1963
wrighcl01,carsnewm,1964
wrighcl01,carsnewm,1965
millepa01,carthagewi,1984
millepa01,carthagewi,1985
millepa01,carthagewi,1986
millepa01,carthagewi,1987
barracu01,casacra,1952
bergda01,casacra,1990
bergda01,casacra,1991
bernead01,casacra,1997
bitkejo01,casacra,1984
blausje01,casacra,1984
bosioch01,casacra,1982
bowala01,casacra,1964
bowala01,casacra,1965
bowieji01,casacra,1984
bowieji01,casacra,1985
brownke03,casacra,1986
carpean01,casacra,2005
coquitr01,casacra,1993
dowelke01,casacra,1980
forscke01,casacra,1965
forscke01,casacra,1966
freemla01,casacra,1983
horgajo01,casacra,1996
hottmke01,casacra,1967
hottmke01,casacra,1968
jorgesp01,casacra,1939
jorgesp01,casacra,1941
martibu01,casacra,1967
mayda02,casacra,1992
mcdonja02,casacra,1991
mcdonja02,casacra,1992
mcnamjo99,casacra,1951
moorema01,casacra,1989
moragda01,casacra,1994
neumi01,casacra,1997
neumi01,casacra,1998
nielsje01,casacra,1985
nielsje01,casacra,1986
petrage01,casacra,1978
reynorj01,casacra,1980
rileyma01,casacra,1998
rodasri01,casacra,1979
santafp01,casacra,1988
thursjo01,casacra,1998
thursjo01,casacra,1999
vaughgr01,casacra,1984
vaughgr01,casacra,1985
veresra01,casacra,1985
vinafe01,casacra,1989
wolfela01,casacra,1972
wolfela01,casacra,1973
gracema01,casaddl,1983
gracema01,casaddl,1984
johnsro07,casaddl,2002
johnsro07,casaddl,2003
puntoni01,casaddl,1997
puntoni01,casaddl,1998
rohdeda01,casaddl,1984
rohdeda01,casaddl,1985
thompja02,casaddl,1989
thompja02,casaddl,1990
wallati01,casaddl,1976
wallati01,casaddl,1977
amelued01,casajco,1978
amelued01,casajco,1979
bakerch02,casajco,1972
bakerch02,casajco,1973
bellhe01,casajco,1997
bellhe01,casajco,1998
burttde01,casajco,1976
castima02,casajco,1976
castima02,casajco,1977
cronch01,casajco,1984
hamelbo01,casajco,1988
mathegr01,casajco,1982
meyerda01,casajco,1972
ownberi01,casajco,1979
ownberi01,casajco,1980
scarsst01,casajco,1985
schwami01,casajco,1985
schwami01,casajco,1986
slamaan01,casajco,2004
slamaan01,casajco,2005
thobejj01,casajco,1991
thobejj01,casajco,1992
ventomi01,casajco,1998
wardda01,casajco,1994
wilsocj01,casajco,1999
wilsocj01,casajco,2000
millele01,casbcco,1979
oroscje01,casbcco,1977
oroscje01,casbcco,1978
randasc01,casbcco,1995
woodsga01,casbcco,1973
youngde04,casbcco,2002
cruzju01,casbvjc,1973
cruzju01,casbvjc,1974
dauerri01,casbvjc,1971
dauerri01,casbvjc,1972
milleco01,casbvjc,1995
milleco01,casbvjc,1996
stanfke01,casbvjc,1975
stanfke01,casbvjc,1976
vandeed01,casbvjc,1978
wardlcu01,casbvjc,1979
wardlcu01,casbvjc,1980
davanje01,casdmjc,1965
gearyge01,casdmjc,1995
gearyge01,casdmjc,1996
maronlo01,casdmjc,1964
maronlo01,casdmjc,1965
millira01,casdmjc,1980
mintogr01,casdmjc,1970
muserto01,casdmjc,1966
muserto01,casdmjc,1967
rainech01,casdmjc,1973
rainech01,casdmjc,1974
richach01,casdmjc,1994
akerja01,casequo,1959
estrajo01,casequo,1996
estrajo01,casequo,1997
labanjo01,casequo,1998
labanjo01,casequo,1999
marshda01,casequo,1961
millsbr01,casequo,1976
millsbr01,casequo,1977
ojedabo01,casequo,1977
ojedabo01,casequo,1978
patteda02,casequo,1963
patteda02,casequo,1964
stroust01,casequo,1971
wohlfji01,casequo,1970
andreed01,casewestrn,1881
sawyewi01,casewestrn,1883
wertzde01,casewestrn,1909
davisdo02,casfcco,1996
johnsst01,casfcco,1955
nolddi01,casfcco,1963
norrimi01,casfcco,1973
williwa02,casfcco,1963
plummbi01,cashast,1965
besanfr01,casierr,1949
rodasri01,casierr,1978
brownke02,casiski,1983
brownke02,casiski,1984
hartgde01,casiski,1985
hartgde01,casiski,1986
couchmi01,casjcco,1978
ericksc01,casjcco,1987
ericksc01,casjcco,1988
gilsoha01,casjcco,1961
kramera01,casjcco,1982
piercja01,casjcco,1969
piercja01,casjcco,1970
righeda01,casjcco,1977
samuero01,casjcco,1980
stiebda01,casjcco,1976
stiebda01,casjcco,1977
woodske01,casjcco,1988
woodske01,casjcco,1989
bartlja01,casjdjc,1998
bartlja01,casjdjc,1999
cokeph01,casjdjc,2002
cokeph01,casjdjc,2003
fostejo01,casjdjc,1997
fostejo01,casjdjc,1998
guarded01,casjdjc,1990
guarded01,casjdjc,1991
huckake01,casjdjc,1990
huckake01,casjdjc,1991
minetcr01,casjdjc,1973
minetcr01,casjdjc,1974
stonero02,casjdjc,1962
kingmbr01,casmjco,1973
mccraro01,casmjco,1982
mccrato01,casmjco,1958
picciro01,casmjco,1973
brantma01,casrjco,1975
chapmke01,casrjco,1975
gomesjo01,casrjco,2001
laneja01,casrjco,1996
laneja01,casrjco,1997
mottocu01,casrjco,1960
whitede04,casrjco,1989
whitede04,casrjco,1990
coomero01,catafjc,1986
coomero01,catafjc,1987
malliro01,catafjc,1984
simpsal01,catafjc,1996
simpsal01,catafjc,1997
bensove01,catawba,1942
bensove01,catawba,1943
callabe01,catawba,1977
callabe01,catawba,1978
callabe01,catawba,1979
callabe01,catawba,1980
gibsosa01,catawba,1922
gibsosa01,catawba,1923
gibsosa01,catawba,1924
gibsosa01,catawba,1925
kluttcl01,catawba,1937
phillbu01,catawba,1923
poolera01,catawba,1938
poolera01,catawba,1939
poolera01,catawba,1940
poolera01,catawba,1941
sandsje01,catawba,2006
sandsje01,catawba,2007
sandsje01,catawba,2008
wilkibo01,catawba,1941
wilkibo01,catawba,1942
wilkibo01,catawba,1943
faheyfr01,catholic,1915
faheyfr01,catholic,1916
faheyfr01,catholic,1917
foleyra01,catholic,1926
foleyra01,catholic,1927
foleyra01,catholic,1928
luceyjo01,catholic,1919
luceyjo01,catholic,1920
pippwa01,catholic,1912
pippwa01,catholic,1913
fickro01,caventu,1993
fickro01,caventu,1994
knighbr01,caventu,1994
knighbr01,caventu,1995
lowryno01,caventu,1999
reedda01,caventu,1984
gregole01,cawhjco,1958
landibi01,cawhjco,1961
dedmoje01,cawlajc,1979
dedmoje01,cawlajc,1980
mccraro01,cawlajc,1983
charbjo01,cawvjco,1975
charbjo01,cawvjco,1976
harrejo01,cawvjco,1966
villabr01,cawvjco,1994
villabr01,cawvjco,1995
windsja01,cawvjco,2001
windsja01,cawvjco,2002
davisjo07,ccny,
levisos01,ccny,
bottari01,cconnst,1990
bottari01,cconnst,1991
jutzesk01,cconnst,1965
jutzesk01,cconnst,1966
jutzesk01,cconnst,1967
jutzesk01,cconnst,1968
scribev01,cconnst,2004
scribev01,cconnst,2005
scribev01,cconnst,2006
scribev01,cconnst,2007
cormirh01,ccri,1987
cormirh01,ccri,1988
levraal01,ccri,1996
bairdal01,centenary,1917
davisha02,centenary,1929
ryanbj01,centenary,1995
ryanbj01,centenary,1996
upshace01,centenary,1961
upshace01,centenary,1962
upshace01,centenary,1963
mccutda01,centok,2002
milneed01,centralst,1975
milneed01,centralst,1976
wynnji01,centralst,1961
bedfoge01,centreky,1921
camniho01,centreky,1901
camniho01,centreky,1902
buterdr01,cflorida,2003
buterdr01,cflorida,2004
buterdr01,cflorida,2005
foxma01,cflorida,2002
foxma01,cflorida,2003
foxma01,cflorida,2004
marotmi01,cflorida,1996
marotmi01,cflorida,1997
marotmi01,cflorida,1998
mottoch01,cflorida,1990
mottoch01,cflorida,1991
mottoch01,cflorida,1992
sneades01,cflorida,1996
sneades01,cflorida,1997
sneades01,cflorida,1998
timpncl01,cflorida,2002
timpncl01,cflorida,2003
timpncl01,cflorida,2004
augusdo01,chapmanca,1982
augusdo01,chapmanca,1983
augusdo01,chapmanca,1984
castima02,chapmanca,1978
flannti01,chapmanca,1976
flannti01,chapmanca,1977
flannti01,chapmanca,1978
jonesra01,chapmanca,1969
jonesra01,chapmanca,1970
jonesra01,chapmanca,1971
jonesra01,chapmanca,1972
lucasga01,chapmanca,1975
lucasga01,chapmanca,1976
pettija01,chapmanca,1978
pettija01,chapmanca,1979
swingpa01,chapmanca,1988
youngjo01,chapmanca,1968
belivje01,charleston,2006
belivje01,charleston,2007
gardnbr01,charleston,2002
gardnbr01,charleston,2003
gardnbr01,charleston,2004
gardnbr01,charleston,2005
gilfija01,charleston,1995
gilfija01,charleston,1996
godfrgr01,charleston,2006
hembrhe01,charleston,2010
kohnmi01,charleston,2007
kohnmi01,charleston,2008
schlibr01,charleston,2007
vonkofr01,charleston,1911
midkiez01,charleswv,1905
rodrito01,charleswv,1989
rodrito01,charleswv,1990
rodrito01,charleswv,1991
colest01,charlotte,1985
colest01,charlotte,1986
colest01,charlotte,1987
davidma01,charlotte,1979
davidma01,charlotte,1980
haneych01,charlotte,1988
haneych01,charlotte,1989
haneych01,charlotte,1990
harvebr01,charlotte,1982
harvebr01,charlotte,1983
harvebr01,charlotte,1984
johnsje02,charlotte,1985
johnsje02,charlotte,1986
johnsje02,charlotte,1987
johnsje02,charlotte,1988
mainejo01,charlotte,2000
mainejo01,charlotte,2001
mainejo01,charlotte,2002
riosar01,charlotte,1990
stanfja01,charlotte,1998
stanfja01,charlotte,1999
whitese01,charlotte,1990
whitese01,charlotte,1991
whitese01,charlotte,1992
parnebo01,charlsouth,2003
parnebo01,charlsouth,2004
parnebo01,charlsouth,2005
swindrj01,charlsouth,2002
swindrj01,charlsouth,2003
swindrj01,charlsouth,2004
thornty01,charlsouth,2008
thornty01,charlsouth,2009
thornty01,charlsouth,2010
adkinhe01,chicago,1893
adkinhe01,chicago,1894
adkinhe01,chicago,1895
adkinhe01,chicago,1896
baumgst01,chicago,1912
baumgst01,chicago,1913
baumgst01,chicago,1914
bezdehu99,chicago,1903
bezdehu99,chicago,1904
bezdehu99,chicago,1905
blackch01,chicago,1912
boyleja02,chicago,1910
boyleja02,chicago,1911
boyleja02,chicago,1912
clarkhe01,chicago,1895
clarkhe01,chicago,1896
clarkhe01,chicago,1897
desjash01,chicago,1913
desjash01,chicago,1914
desjash01,chicago,1915
henshro01,chicago,1930
henshro01,chicago,1931
henshro01,chicago,1932
kellysp01,chicago,1903
kellysp01,chicago,1904
lopatar01,chicago,1939
lopatar01,chicago,1940
lopatar01,chicago,1941
walkemy01,chicago,1904
walkemy01,chicago,1905
walkemy01,chicago,1906
walkemy01,chicago,1907
carpean01,chicost,2004
dalrycl01,chicost,1955
dalrycl01,chicost,1956
alberbu01,cincy,1971
alberbu01,cincy,1972
allenet01,cincy,1924
allenet01,cincy,1925
allenet01,cincy,1926
barnesk01,cincy,1977
barnesk01,cincy,1978
bouldca01,cincy,1959
bouldca01,cincy,1960
bouldca01,cincy,1961
busheja01,cincy,1904
busheja01,cincy,1905
campato01,cincy,2007
campato01,cincy,2008
faulbi01,cincy,1960
faulbi01,cincy,1961
faulbi01,cincy,1962
glinage01,cincy,1988
glinage01,cincy,1989
glinage01,cincy,1990
glinage01,cincy,1991
harrijo05,cincy,2006
harrijo05,cincy,2007
harrijo05,cincy,2008
hershmi01,cincy,1958
huggimi01,cincy,1900
koufasa01,cincy,1954
youklke01,cincy,1998
youklke01,cincy,1999
youklke01,cincy,2000
youklke01,cincy,2001
barklje01,citadel,1979
barklje01,citadel,1980
barklje01,citadel,1981
barklje01,citadel,1982
gordodo01,citadel,1978
jonesti02,citadel,1982
jonesti02,citadel,1983
jonesti02,citadel,1984
jonesti02,citadel,1985
mcguich01,citadel,2007
mcguich01,citadel,2008
mcguich01,citadel,2009
mcpheda01,citadel,1999
mcpheda01,citadel,2000
mcpheda01,citadel,2001
mullesc01,citadel,1994
mullesc01,citadel,1995
reamebr01,citadel,1993
reamebr01,citadel,1994
reamebr01,citadel,1995
vuckope01,clarion,1971
vuckope01,clarion,1972
vuckope01,clarion,1973
vuckope01,clarion,1974
jeffera01,clarkatl1865,
spruijo01,clarkatl1865,
thornja01,clarkatl1865,
wiggijo01,clarkatl1865,
cornewi01,clarkatl1869,
favorth01,clarkatl1869,
harpeda01,clarkatl1869,
reevedo01,clarkatl1869,
tayloci99,clarkatl1869,
trammna01,clarkatl1869,
welmaro01,clarkatl1869,
phillja02,clarksonny,1940
phillja02,clarksonny,1941
phillja02,clarksonny,1942
phillja02,clarksonny,1943
roserst01,clarksonny,1937
roserst01,clarksonny,1938
roserst01,clarksonny,1939
roserst01,clarksonny,1940
bakerje03,clemson,2000
bakerje03,clemson,2001
bakerje03,clemson,2002
barnebr01,clemson,1986
barnebr01,clemson,1987
barnebr01,clemson,1988
barnebr01,clemson,1989
bensokr01,clemson,1994
bensokr01,clemson,1995
bensokr01,clemson,1996
berkeja01,clemson,2003
berkeja01,clemson,2004
berkeja01,clemson,2006
brookje01,clemson,1986
brookje01,clemson,1987
brookje01,clemson,1988
brownmi01,clemson,1978
brownmi01,clemson,1979
brownmi01,clemson,1980
clinety01,clemson,1959
clinety01,clemson,1960
colesca01,clemson,1903
colesca01,clemson,1904
colvity01,clemson,2004
colvity01,clemson,2005
colvity01,clemson,2006
curtijo01,clemson,1968
davidma01,clemson,1982
dwyerch01,clemson,2009
gerharu01,clemson,1969
gerharu01,clemson,1970
gerharu01,clemson,1971
gerharu01,clemson,1972
greenkh01,clemson,1999
greenkh01,clemson,2000
greenkh01,clemson,2001
greenkh01,clemson,2002
heffebe01,clemson,1985
heffebe01,clemson,1986
heffebe01,clemson,1987
heffebe01,clemson,1988
holtzmi01,clemson,1991
holtzmi01,clemson,1992
holtzmi01,clemson,1993
holtzmi01,clemson,1994
jacksst01,clemson,2002
jacksst01,clemson,2003
jacksst01,clemson,2004
keyji01,clemson,1980
keyji01,clemson,1981
keyji01,clemson,1982
kochbi01,clemson,1994
kochbi01,clemson,1995
kochbi01,clemson,1996
kowitbr01,clemson,1988
kowitbr01,clemson,1989
kowitbr01,clemson,1990
landrjo01,clemson,1946
landrjo01,clemson,1947
lecroma01,clemson,1995
lecroma01,clemson,1996
lecroma01,clemson,1997
leonedo01,clemson,2010
leonedo01,clemson,2011
leonedo01,clemson,2012
mcmakjo01,clemson,1901
mcmilbi01,clemson,1991
mcmilbi01,clemson,1992
mcmilbi01,clemson,1993
mcmilno01,clemson,1915
mcmilno01,clemson,1916
mcmilno01,clemson,1917
milchmi01,clemson,1987
milchmi01,clemson,1988
milchmi01,clemson,1989
millebr02,clemson,2009
millebr02,clemson,2010
millebr02,clemson,2011
mitchdj01,clemson,2006
mitchdj01,clemson,2007
mitchdj01,clemson,2008
monahsh01,clemson,1993
monahsh01,clemson,1994
monahsh01,clemson,1995
moskoda01,clemson,2005
moskoda01,clemson,2006
moskoda01,clemson,2007
mussero01,clemson,1976
mussero01,clemson,1977
odellbi01,clemson,1952
odellbi01,clemson,1953
odellbi01,clemson,1954
pawlojo01,clemson,1983
pawlojo01,clemson,1984
pawlojo01,clemson,1985
portech01,clemson,1974
portech01,clemson,1975
portech01,clemson,1976
rhemfl01,clemson,1922
rhemfl01,clemson,1923
rhemfl01,clemson,1924
schrobi01,clemson,1977
schrobi01,clemson,1978
schrobi01,clemson,1979
seibeku01,clemson,1974
seibeku01,clemson,1975
seibeku01,clemson,1976
sheafda01,clemson,1980
sippto01,clemson,2004
sittoca01,clemson,1901
sittoca01,clemson,1902
sittoca01,clemson,1903
snydebr01,clemson,1977
snydebr01,clemson,1978
snydebr01,clemson,1979
spierbi01,clemson,1985
spierbi01,clemson,1986
spierbi01,clemson,1987
stoweha01,clemson,1957
stoweha01,clemson,1958
stoweha01,clemson,1959
teufeti01,clemson,1979
teufeti01,clemson,1980
vininke01,clemson,1994
vininke01,clemson,1995
vininke01,clemson,1996
wallide01,clemson,1975
watsoma01,clemson,1994
watsoma01,clemson,1995
whitema03,clemson,1996
whitema03,clemson,1997
whitema03,clemson,1998
willike03,clemson,1991
willike03,clemson,1992
willike03,clemson,1993
winchsc01,clemson,1993
winchsc01,clemson,1994
winchsc01,clemson,1995
chapida01,clevst,1985
dybzije01,clevst,1974
dybzije01,clevst,1975
dybzije01,clevst,1976
dybzije01,clevst,1977
mohorda01,clevst,1977
mohorda01,clevst,1978
robinke01,clevst,1989
collmjo01,cmichigan,2005
collmjo01,cmichigan,2006
collmjo01,cmichigan,2007
dobbjo01,cmichigan,1923
fanzoca01,cmichigan,1963
gardnle01,cmichigan,1995
gardnle01,cmichigan,1996
gardnle01,cmichigan,1997
gardnle01,cmichigan,1998
haresh01,cmichigan,1986
haresh01,cmichigan,1987
haresh01,cmichigan,1988
knappch01,cmichigan,1974
knappch01,cmichigan,1975
langedi01,cmichigan,1968
langedi01,cmichigan,1969
langedi01,cmichigan,1970
macheda01,cmichigan,1971
macheda01,cmichigan,1972
rohnda01,cmichigan,1975
rohnda01,cmichigan,1976
rohnda01,cmichigan,1977
soffra01,cmichigan,1977
soffra01,cmichigan,1978
soffra01,cmichigan,1979
tapanke01,cmichigan,1983
tapanke01,cmichigan,1984
tapanke01,cmichigan,1985
tapanke01,cmichigan,1986
tayloga01,cmichigan,1965
treshto01,cmichigan,1957
youngcu01,cmichigan,1980
youngcu01,cmichigan,1981
burkhmo01,cmissouri,1994
millech01,cmissouri,1911
outmajo01,cmissouri,2005
brunsar01,cncrdiacol,1959
brunsar01,cncrdiacol,1960
brunsar01,cncrdiacol,1961
brunsar01,cncrdiacol,1962
costech01,cncrdiacol,1993
costech01,cncrdiacol,1994
costech01,cncrdiacol,1995
brantmi01,coastcar,1981
brantmi01,coastcar,1982
brantmi01,coastcar,1983
costami01,coastcar,2003
costami01,coastcar,2004
costami01,coastcar,2005
glaubke01,coastcar,1991
lopezlu03,coastcar,1991
lopezlu03,coastcar,1992
lopezlu03,coastcar,1993
lopezlu03,coastcar,1994
manwaki01,coastcar,1984
manwaki01,coastcar,1985
manwaki01,coastcar,1986
romanto01,coastcar,1977
romanto01,coastcar,1978
romanto01,coastcar,1979
romanto01,coastcar,1980
sappeda01,coastcar,2006
sappeda01,coastcar,2007
sappeda01,coastcar,2008
brocado01,colamar,1986
caprani01,colamar,1978
